date,hour,fuel type,percent marginal,co2 rate
2019-03-08,7,Pumped Storage,0.33333333333333337,0
2019-03-08,8,Coal,0.25,2334
2019-03-08,8,Gas,0.5,867
2019-03-08,8,Pumped Storage,0.25,0
2019-03-08,9,Coal,0.16666666666666666,2334
2019-03-08,9,Gas,0.8333333333333334,887
2019-03-08,10,Gas,1.0,862
2019-03-08,11,Gas,0.75,842
2019-03-08,11,Pumped Storage Demand,0.25,0
2019-03-08,12,Gas,0.6666666666666667,861
2019-03-08,12,Pumped Storage Demand,0.33333333333333337,0
2019-03-08,13,Gas,0.5833333333333334,856
2019-03-08,13,Pumped Storage Demand,0.41666666666666663,0
2019-03-08,14,Gas,0.3333333333333333,876
2019-03-08,14,Other,0.16666666666666666,2044
2019-03-08,14,Pumped Storage Demand,0.5,0
2019-03-08,15,Pumped Storage Demand,1.0,0
2019-03-08,16,Demand Response,0.16666666666666669,0
2019-03-08,16,Gas,0.25,846
2019-03-08,16,Pumped Storage,0.5,0
2019-03-08,16,Pumped Storage Demand,0.08333333333333334,0
2019-03-08,17,Gas,0.08333333333333334,1173
2019-03-08,17,Pumped Storage,0.9166666666666666,0
2019-03-08,18,Gas,0.25,858
2019-03-08,18,Pumped Storage,0.75,0
2019-03-08,19,Gas,0.25,1222
2019-03-08,19,Pumped Storage,0.75,0
2019-03-08,20,Coal,0.08333333333333333,2846
2019-03-08,20,Gas,0.3333333333333333,929
2019-03-08,20,Pumped Storage,0.5833333333333334,0
2019-03-08,21,Gas,0.041666666666666664,857
2019-03-08,21,Pumped Storage,0.9583333333333334,0
2019-03-08,22,Gas,0.5833333333333334,861
2019-03-08,22,Pumped Storage Demand,0.4166666666666667,0
2019-03-08,23,Gas,1.0000000000000002,943
2019-03-09,0,Gas,1.0,893
2019-03-09,1,Gas,1.0,855
2019-03-09,2,Pumped Storage Demand,0.996338618376399,0
2019-03-09,2,Wind,0.0036613816236011087,0
2019-03-09,3,Pumped Storage Demand,0.9990607424672686,0
2019-03-09,3,Wind,0.0009392575327315263,0
2019-03-09,4,Pumped Storage Demand,1.0,0
2019-03-09,5,Gas,0.5416666666666666,831
2019-03-09,5,Other,0.041666666666666664,2048
2019-03-09,5,Pumped Storage,0.08333333333333333,0
2019-03-09,5,Pumped Storage Demand,0.3333333333333333,0
2019-03-09,6,Gas,0.5,830
2019-03-09,6,Pumped Storage,0.4999999999999999,0
2019-03-09,7,Gas,0.041666666666666664,820
2019-03-09,7,Pumped Storage,0.9583333333333334,0
2019-03-09,8,Gas,0.25,820
2019-03-09,8,Pumped Storage,0.75,0
2019-03-09,9,Gas,0.5833333333333335,858
2019-03-09,9,Other,0.1666666666666667,2044
2019-03-09,9,Pumped Storage,0.25000000000000006,0
2019-03-09,10,Gas,0.7908738119926211,837
2019-03-09,10,Other,0.041666666666666664,2044
2019-03-09,10,Pumped Storage Demand,0.16634952479704845,0
2019-03-09,10,Wind,0.0011099965436637874,0
2019-03-09,11,Gas,0.41604291075493816,862
2019-03-09,11,Pumped Storage Demand,0.5822417604878084,0
2019-03-09,11,Wind,0.00171532875725338,0
2019-03-09,12,Gas,0.7495157631941163,830
2019-03-09,12,Pumped Storage Demand,0.25,0
2019-03-09,12,Wind,0.00048423680588368577,0
2019-03-09,13,Gas,1.0,835
2019-03-09,14,Gas,1.0000000000000002,850
2019-03-09,15,Gas,0.5,862
2019-03-09,15,Pumped Storage Demand,0.5,0
2019-03-09,16,Gas,0.5,845
2019-03-09,16,Pumped Storage Demand,0.5,0
2019-03-09,17,Gas,0.5,836
2019-03-09,17,Pumped Storage,0.4999999999999999,0
2019-03-09,18,Gas,0.7499999999999999,851
2019-03-09,18,Pumped Storage,0.25,0
2019-03-09,19,Gas,0.08333333333333333,845
2019-03-09,19,Pumped Storage,0.9166666666666666,0
2019-03-09,20,Gas,0.9166666666666667,865
2019-03-09,20,Pumped Storage,0.08333333333333333,0
2019-03-09,21,Gas,1.0,860
2019-03-09,22,Gas,0.8333333333333333,849
2019-03-09,22,Pumped Storage Demand,0.16666666666666666,0
2019-03-09,23,Gas,0.3333333333333334,834
2019-03-09,23,Pumped Storage Demand,0.6666666666666666,0
2019-03-10,0,Gas,0.33333333333333337,840
2019-03-10,0,Pumped Storage Demand,0.6666666666666666,0
2019-03-10,1,Gas,0.9999999999999999,852
2019-03-10,3,Gas,0.6666666666666667,833
2019-03-10,3,Wind,0.3333333333333333,0
2019-03-10,4,Gas,0.7500000000000001,837
2019-03-10,4,Pumped Storage Demand,0.25,0
2019-03-10,5,Gas,1.0,832
2019-03-10,6,Gas,0.9166666666666666,823
2019-03-10,6,Pumped Storage Demand,0.08333333333333334,0
2019-03-10,7,Gas,0.9166666666666666,832
2019-03-10,7,Pumped Storage Demand,0.08333333333333333,0
2019-03-10,8,Gas,0.5833333333333334,835
2019-03-10,8,Wind,0.4166666666666667,0
2019-03-10,9,Gas,0.8333333333333333,841
2019-03-10,9,Other,0.08333333333333333,2044
2019-03-10,9,Wind,0.08333333333333333,0
2019-03-10,10,Gas,0.20833333333333331,859
2019-03-10,10,Other,0.041666666666666664,2044
2019-03-10,10,Pumped Storage,0.75,0
2019-03-10,11,Gas,0.41666666666666663,1019
2019-03-10,11,Pumped Storage,0.5833333333333334,0
2019-03-10,12,Gas,0.75,1088
2019-03-10,12,Pumped Storage,0.25,0
2019-03-10,13,Pumped Storage,1.0,0
2019-03-10,14,Gas,0.25,641
2019-03-10,14,Pumped Storage,0.7499999999999999,0
2019-03-10,15,Pumped Storage,1.0,0
2019-03-10,16,Gas,0.25,1228
2019-03-10,16,Pumped Storage,0.7499999999999999,0
2019-03-10,17,Gas,0.5,859
2019-03-10,17,Pumped Storage,0.5,0
2019-03-10,18,Gas,0.33333333333333337,927
2019-03-10,18,Pumped Storage,0.6666666666666667,0
2019-03-10,19,Gas,0.5833333333333334,1034
2019-03-10,19,Pumped Storage,0.41666666666666663,0
2019-03-10,20,Gas,0.41666666666666663,1094
2019-03-10,20,Pumped Storage,0.5833333333333334,0
2019-03-10,21,Gas,0.5,1122
2019-03-10,21,Pumped Storage,0.4996967211901037,0
2019-03-10,21,Wind,0.00030327880989633975,0
2019-03-10,22,Gas,0.5,1139
2019-03-10,22,Pumped Storage,0.4998473997252622,0
2019-03-10,22,Wind,0.00015260027473782656,0
2019-03-10,23,Gas,0.41666666666666674,867
2019-03-10,23,Pumped Storage,0.08333333333333334,0
2019-03-10,23,Pumped Storage Demand,0.5,0
2019-03-11,0,Gas,0.9166666666666667,837
2019-03-11,0,Other,0.08333333333333333,2048
2019-03-11,1,Gas,0.9999999999999999,960
2019-03-11,2,Gas,1.0,843
2019-03-11,3,Gas,1.0000000000000002,933
2019-03-11,4,Gas,0.9999999999999999,874
2019-03-11,5,Gas,0.5833333333333335,873
2019-03-11,5,Hydro,0.33333333333333337,0
2019-03-11,5,Pumped Storage Demand,0.08333333333333334,0
2019-03-11,6,Gas,0.6666666666666667,1211
2019-03-11,6,Pumped Storage,0.33333333333333337,0
2019-03-11,7,Gas,0.41666666666666674,1353
2019-03-11,7,Pumped Storage,0.5833333333333334,0
2019-03-11,8,Gas,0.4583333333333333,851
2019-03-11,8,Pumped Storage,0.5416666666666666,0
2019-03-11,9,Gas,0.7083333333333333,900
2019-03-11,9,Pumped Storage,0.2916666666666667,0
2019-03-11,10,Gas,1.0,830
2019-03-11,11,Gas,0.9999999999999999,827
2019-03-11,12,Gas,0.9992087408036062,858
2019-03-11,12,Wind,0.0007912591963938409,0
2019-03-11,13,Gas,0.9980763694402063,864
2019-03-11,13,Wind,0.0019236305597937016,0
2019-03-11,14,Gas,0.9980052073685624,867
2019-03-11,14,Wind,0.0019947926314376942,0
2019-03-11,15,Gas,0.9981784642574032,867
2019-03-11,15,Wind,0.0018215357425966881,0
2019-03-11,16,Gas,0.33394860204471133,862
2019-03-11,16,Pumped Storage Demand,0.6642550234591902,0
2019-03-11,16,Wind,0.0017963744960984769,0
2019-03-11,17,Gas,0.9985986650690072,848
2019-03-11,17,Wind,0.0014013349309926388,0
2019-03-11,18,Gas,0.8330359229320398,863
2019-03-11,18,Pumped Storage,0.16636925626537313,0
2019-03-11,18,Wind,0.0005948208025870116,0
2019-03-11,19,Gas,0.7486358166005748,998
2019-03-11,19,Pumped Storage,0.24954527220019163,0
2019-03-11,19,Wind,0.0018189111992335024,0
2019-03-11,20,Gas,0.6655290985192696,852
2019-03-11,20,Pumped Storage,0.3327645492596348,0
2019-03-11,20,Wind,0.0017063522210957088,0
2019-03-11,21,Gas,0.8319236444532632,842
2019-03-11,21,Pumped Storage,0.16638472889065264,0
2019-03-11,21,Wind,0.0016916266560841327,0
2019-03-11,22,Gas,0.9982345453204329,823
2019-03-11,22,Other,7.215232775332079e-05,3240
2019-03-11,22,Wind,0.0016933023518137737,0
2019-03-11,23,Gas,0.8318417817043243,814
2019-03-11,23,Pumped Storage Demand,0.16636835634086486,0
2019-03-11,23,Wind,0.0017898619548108825,0
2019-03-12,0,Gas,0.75,822
2019-03-12,0,Pumped Storage Demand,0.24985545184522373,0
2019-03-12,0,Wind,0.00014454815477626156,0
2019-03-12,1,Gas,0.25,827
2019-03-12,1,Pumped Storage Demand,0.75,0
2019-03-12,2,Gas,0.8333333333333334,833
2019-03-12,2,Pumped Storage Demand,0.16666666666666666,0
2019-03-12,3,Gas,0.08333333333333331,876
2019-03-12,3,Pumped Storage Demand,0.8333333333333333,0
2019-03-12,3,Wind,0.08333333333333331,0
2019-03-12,4,Gas,0.33333333333333337,806
2019-03-12,4,Pumped Storage Demand,0.6666666666666666,0
2019-03-12,5,Gas,0.6666666666666666,835
2019-03-12,5,Wind,0.3333333333333333,0
2019-03-12,6,Gas,0.9999999999999999,839
2019-03-12,7,Gas,0.5833333333333334,813
2019-03-12,7,Pumped Storage,0.4166666666666667,0
2019-03-12,8,Gas,0.25,837
2019-03-12,8,Other,0.0007327247404214568,3398
2019-03-12,8,Pumped Storage,0.7492672752595785,0
2019-03-12,9,Gas,0.9166666666666666,832
2019-03-12,9,Pumped Storage,0.08333333333333333,0
2019-03-12,10,Gas,0.41666666666666663,839
2019-03-12,10,Pumped Storage,0.5833333333333334,0
2019-03-12,11,Gas,0.8333333333333333,825
2019-03-12,11,Pumped Storage,0.16666666666666666,0
2019-03-12,12,Gas,1.0,849
2019-03-12,13,Gas,0.9999999999999999,868
2019-03-12,14,Gas,0.9999999999999999,865
2019-03-12,15,Gas,1.0,858
2019-03-12,16,Gas,1.0,837
2019-03-12,17,Gas,1.0,837
2019-03-12,18,Gas,0.8333333333333331,834
2019-03-12,18,Pumped Storage,0.16666666666666663,0
2019-03-12,19,Gas,0.5833333333333334,848
2019-03-12,19,Pumped Storage,0.41666666666666663,0
2019-03-12,20,Gas,0.5,1153
2019-03-12,20,Pumped Storage,0.5,0
2019-03-12,21,Gas,0.25,848
2019-03-12,21,Pumped Storage,0.7500000000000001,0
2019-03-12,22,Gas,1.0,812
2019-03-12,23,Gas,1.0,845
2019-03-13,0,Gas,1.0,818
2019-03-13,1,Gas,1.0,809
2019-03-13,2,Gas,1.0,807
2019-03-13,3,Gas,0.6666666666666666,804
2019-03-13,3,Pumped Storage Demand,0.3333333333333333,0
2019-03-13,4,Gas,0.49999999999999994,806
2019-03-13,4,Pumped Storage Demand,0.5,0
2019-03-13,5,Gas,0.875,877
2019-03-13,5,Other,0.125,2048
2019-03-13,6,Coal,0.25,3011
2019-03-13,6,Gas,0.41666666666666663,846
2019-03-13,6,Pumped Storage,0.3333333333333333,0
2019-03-13,7,Gas,0.375,1179
2019-03-13,7,Pumped Storage,0.625,0
2019-03-13,8,Gas,0.5833333333333333,972
2019-03-13,8,Other,0.08333333333333333,2048
2019-03-13,8,Pumped Storage,0.3333333333333333,0
2019-03-13,9,Gas,0.8563497741936799,874
2019-03-13,9,Pumped Storage,0.1436502258063202,0
2019-03-13,10,Gas,0.9282283646993181,811
2019-03-13,10,Pumped Storage,0.07177163530068181,0
2019-03-13,11,Gas,0.9999999999999999,826
2019-03-13,12,Gas,0.33333333333333337,837
2019-03-13,12,Pumped Storage Demand,0.6666666666666666,0
2019-03-13,13,Gas,0.4166666666666667,821
2019-03-13,13,Pumped Storage Demand,0.5833333333333334,0
2019-03-13,14,Gas,0.25000000000000006,845
2019-03-13,14,Pumped Storage Demand,0.7499999999999999,0
2019-03-13,15,Gas,1.0,849
2019-03-13,16,Gas,0.4232148604210686,925
2019-03-13,16,Pumped Storage,0.5767851395789314,0
2019-03-13,17,Gas,0.22534809970033473,821
2019-03-13,17,Other,0.07190963447441097,2048
2019-03-13,17,Pumped Storage,0.7027422658252542,0
2019-03-13,18,Gas,0.763888888888889,958
2019-03-13,18,Pumped Storage,0.23611111111111113,0
2019-03-13,19,Gas,0.7844042827044058,916
2019-03-13,19,Pumped Storage,0.21559571729559415,0
2019-03-13,20,Gas,0.5348807635284949,994
2019-03-13,20,Pumped Storage,0.46511923647150516,0
2019-03-13,21,Gas,0.5000000000000001,968
2019-03-13,21,Pumped Storage,0.5,0
2019-03-13,22,Gas,0.16666666666666666,845
2019-03-13,22,Other,0.16666666666666666,2048
2019-03-13,22,Pumped Storage,0.6666666666666666,0
2019-03-13,23,Other,0.08333333333333334,2048
2019-03-13,23,Pumped Storage,0.9166666666666666,0
2019-03-14,0,Gas,0.5833333333333334,817
2019-03-14,0,Pumped Storage,0.08333333333333334,0
2019-03-14,0,Pumped Storage Demand,0.33333333333333337,0
2019-03-14,1,Gas,0.6666666666666666,860
2019-03-14,1,Pumped Storage Demand,0.3333333333333333,0
2019-03-14,2,Gas,0.6666666666666666,830
2019-03-14,2,Pumped Storage Demand,0.3333333333333333,0
2019-03-14,3,Gas,1.0,843
2019-03-14,4,Gas,0.41666666666666674,813
2019-03-14,4,Pumped Storage Demand,0.5833333333333334,0
2019-03-14,5,Gas,0.6780366936158069,831
2019-03-14,5,Other,0.3219633063841932,2045
2019-03-14,6,Gas,0.3333333333333333,891
2019-03-14,6,Pumped Storage,0.6666666666666666,0
2019-03-14,7,Pumped Storage,1.0,0
2019-03-14,8,Gas,0.6666666666666667,893
2019-03-14,8,Pumped Storage,0.33333333333333337,0
2019-03-14,9,Gas,0.3282459350346449,820
2019-03-14,9,Pumped Storage,0.6717540649653553,0
2019-03-14,10,Gas,0.9722222222222221,852
2019-03-14,10,Pumped Storage,0.027777777777777773,0
2019-03-14,11,Gas,0.8333333333333335,858
2019-03-14,11,Wind,0.16666666666666669,0
2019-03-14,12,Gas,1.0,848
2019-03-14,13,Gas,1.0,876
2019-03-14,14,Gas,1.0,880
2019-03-14,15,Gas,1.0,873
2019-03-14,16,Gas,0.9166666666666666,866
2019-03-14,16,Pumped Storage Demand,0.08333333333333333,0
2019-03-14,17,Gas,0.3333333333333333,867
2019-03-14,17,Pumped Storage Demand,0.6666666666666666,0
2019-03-14,18,Gas,0.16666666666666663,1020
2019-03-14,18,Pumped Storage Demand,0.8333333333333333,0
2019-03-14,19,Pumped Storage,1.0,0
2019-03-14,20,Gas,0.6666666666666666,929
2019-03-14,20,Pumped Storage,0.3333333333333333,0
2019-03-14,21,Gas,0.9990851264918337,962
2019-03-14,21,Wind,0.0009148735081662601,0
2019-03-14,22,Gas,0.830698391514003,864
2019-03-14,22,Pumped Storage,0.16608112404014883,0
2019-03-14,22,Wind,0.00322048444584815,0
2019-03-14,23,Gas,0.8315517468297154,848
2019-03-14,23,Pumped Storage,0.16607280449879405,0
2019-03-14,23,Wind,0.00237544867149031,0
2019-03-15,0,Gas,0.9163815963462162,825
2019-03-15,0,Pumped Storage Demand,0.08333333333333334,0
2019-03-15,0,Wind,0.0002850703204506736,0
2019-03-15,1,Gas,0.9985301127230738,815
2019-03-15,1,Wind,0.0014698872769263072,0
2019-03-15,2,Gas,1.0,852
2019-03-15,3,Gas,0.9989013908989925,850
2019-03-15,3,Wind,0.0010986091010075554,0
2019-03-15,4,Gas,0.582386436724907,827
2019-03-15,4,Pumped Storage Demand,0.4159903119463621,0
2019-03-15,4,Wind,0.0016232513287310038,0
2019-03-15,5,Gas,0.4162468123818621,863
2019-03-15,5,Pumped Storage Demand,0.5827735276202607,0
2019-03-15,5,Wind,0.0009796599978771619,0
2019-03-15,6,Gas,0.6887022727466707,834
2019-03-15,6,Pumped Storage Demand,0.31129772725332927,0
2019-03-15,7,Gas,0.7835212625566506,851
2019-03-15,7,Pumped Storage Demand,0.07215957914778309,0
2019-03-15,7,Wind,0.14431915829556619,0
2019-03-15,8,Gas,1.0,873
2019-03-15,9,Gas,0.6382377788848741,841
2019-03-15,9,Pumped Storage,0.2883984279704638,0
2019-03-15,9,Wind,0.07336379314466217,0
2019-03-15,10,Gas,1.0,875
2019-03-15,11,Gas,1.0,839
2019-03-15,12,Gas,0.9166666666666667,869
2019-03-15,12,Pumped Storage Demand,0.08333333333333334,0
2019-03-15,13,Gas,0.6666666666666666,847
2019-03-15,13,Pumped Storage Demand,0.3333333333333333,0
2019-03-15,14,Gas,1.0,839
2019-03-15,15,Gas,1.0,840
2019-03-15,16,Gas,0.41666666666666674,846
2019-03-15,16,Pumped Storage Demand,0.5821783878980051,0
2019-03-15,16,Wind,0.0011549454353281684,0
2019-03-15,17,Gas,0.9141210073407611,901
2019-03-15,17,Pumped Storage Demand,0.08301512591759515,0
2019-03-15,17,Wind,0.0028638667416437257,0
2019-03-15,18,Gas,0.9166666666666666,884
2019-03-15,18,Pumped Storage Demand,0.08301406019750271,0
2019-03-15,18,Wind,0.00031927313583061283,0
2019-03-15,19,Gas,0.7499999999999999,875
2019-03-15,19,Pumped Storage,0.24999999999999994,0
2019-03-15,20,Gas,0.9166666666666667,851
2019-03-15,20,Pumped Storage,0.08333333333333334,0
2019-03-15,21,Gas,0.540258073762371,835
2019-03-15,21,Other,0.08333333333333333,2044
2019-03-15,21,Pumped Storage,0.3745304690319014,0
2019-03-15,21,Wind,0.0018781238723941415,0
2019-03-15,22,Gas,0.332125331153093,836
2019-03-15,22,Other,0.24909399836481977,2044
2019-03-15,22,Pumped Storage,0.4151566639413663,0
2019-03-15,22,Wind,0.0036240065407209024,0
2019-03-15,23,Pumped Storage,0.9964353237903385,0
2019-03-15,23,Wind,0.003564676209661462,0
2019-03-16,0,Gas,0.9149217905779602,845
2019-03-16,0,Pumped Storage Demand,0.08304252065188224,0
2019-03-16,0,Wind,0.0020356887701576225,0
2019-03-16,1,Gas,0.7500000000000001,858
2019-03-16,1,Wind,0.25,0
2019-03-16,2,Gas,0.7500000000000001,845
2019-03-16,2,Wind,0.25,0
2019-03-16,3,Gas,1.0,845
2019-03-16,4,Gas,0.75,848
2019-03-16,4,Pumped Storage Demand,0.16666666666666666,0
2019-03-16,4,Wind,0.08333333333333333,0
2019-03-16,5,Gas,0.10833333333333332,939
2019-03-16,5,Hydro,0.07499999999999998,0
2019-03-16,5,Pumped Storage Demand,0.6666666666666665,0
2019-03-16,5,Wind,0.14999999999999997,0
2019-03-16,6,Gas,0.6666666666666666,845
2019-03-16,6,Pumped Storage Demand,0.25,0
2019-03-16,6,Wind,0.08333333333333333,0
2019-03-16,7,Gas,0.9139953144834059,862
2019-03-16,7,Pumped Storage Demand,0.08299941431042573,0
2019-03-16,7,Wind,0.0030052712061684143,0
2019-03-16,8,Gas,0.49811397994398576,841
2019-03-16,8,Pumped Storage,0.4981139799439858,0
2019-03-16,8,Wind,0.0037720401120283453,0
2019-03-16,9,Gas,0.9957536667767299,843
2019-03-16,9,Wind,0.00424633322326987,0
2019-03-16,10,Gas,0.995985711851174,820
2019-03-16,10,Wind,0.004014288148825965,0
2019-03-16,11,Gas,0.9952054552825106,807
2019-03-16,11,Hydro,0.00046491434711157855,0
2019-03-16,11,Wind,0.004329630370377883,0
2019-03-16,12,Gas,0.9942144096193756,810
2019-03-16,12,Hydro,9.30325755468081e-05,0
2019-03-16,12,Wind,0.005692557805077446,0
2019-03-16,13,Gas,0.9935294591369181,866
2019-03-16,13,Hydro,0.0011133719116344963,0
2019-03-16,13,Wind,0.005357168951447562,0
2019-03-16,14,Gas,0.9938139475764791,865
2019-03-16,14,Hydro,0.0011536753159838778,0
2019-03-16,14,Wind,0.005032377107536986,0
2019-03-16,15,Gas,0.8282411937171732,847
2019-03-16,15,Hydro,0.0008940040352202864,0
2019-03-16,15,Wind,0.1708648022476066,0
2019-03-16,16,Gas,0.8286479745041744,851
2019-03-16,16,Hydro,0.0003796233923088565,0
2019-03-16,16,Wind,0.17097240210351702,0
2019-03-16,17,Gas,0.9950296014319875,831
2019-03-16,17,Wind,0.004970398568012413,0
2019-03-16,18,Gas,0.9947561370186524,816
2019-03-16,18,Wind,0.005243862981347705,0
2019-03-16,19,Gas,0.4971295564985003,806
2019-03-16,19,Other,0.3314197043323336,3602
2019-03-16,19,Pumped Storage,0.1657098521661668,0
2019-03-16,19,Wind,0.005740887002999459,0
2019-03-16,20,Gas,0.2492252437370934,804
2019-03-16,20,Pumped Storage,0.7464662756291708,0
2019-03-16,20,Wind,0.004308480633735893,0
2019-03-16,21,Gas,0.994360234003302,817
2019-03-16,21,Wind,0.00563976599669805,0
2019-03-16,22,Gas,0.9962576791460387,840
2019-03-16,22,Wind,0.0037423208539611743,0
2019-03-16,23,Gas,0.995635469048308,856
2019-03-16,23,Wind,0.004364530951692104,0
2019-03-17,0,Gas,0.9956188669146901,805
2019-03-17,0,Wind,0.00438113308530982,0
2019-03-17,1,Gas,0.9952396279859547,839
2019-03-17,1,Wind,0.004760372014045341,0
2019-03-17,2,Gas,0.9956779161285497,846
2019-03-17,2,Wind,0.00432208387145023,0
2019-03-17,3,Gas,0.9946679120411684,851
2019-03-17,3,Wind,0.005332087958831453,0
2019-03-17,4,Gas,0.9948511895298494,852
2019-03-17,4,Wind,0.005148810470150526,0
2019-03-17,5,Gas,0.9962218945585818,815
2019-03-17,5,Wind,0.003778105441418065,0
2019-03-17,6,Gas,0.6635354791100478,809
2019-03-17,6,Other,0.24981236209453528,2045
2019-03-17,6,Pumped Storage Demand,0.08286654784805746,0
2019-03-17,6,Wind,0.0037856109473593164,0
2019-03-17,7,Gas,0.9149309708714602,803
2019-03-17,7,Pumped Storage,0.0831755428064964,0
2019-03-17,7,Wind,0.001893486322043426,0
2019-03-17,8,Gas,0.9972494708445294,827
2019-03-17,8,Hydro,0.00036576904207662983,0
2019-03-17,8,Other,0.00018288452103831492,3240
2019-03-17,8,Wind,0.0022018755923556006,0
2019-03-17,9,Gas,0.9980469029312877,850
2019-03-17,9,Wind,0.0019530970687121308,0
2019-03-17,10,Gas,0.9980279066307883,808
2019-03-17,10,Wind,0.0019720933692116476,0
2019-03-17,11,Gas,0.9980391210022029,860
2019-03-17,11,Wind,0.0019608789977970387,0
2019-03-17,12,Gas,0.997999148361235,852
2019-03-17,12,Wind,0.002000851638765084,0
2019-03-17,13,Gas,0.9979678342461921,808
2019-03-17,13,Wind,0.0020321657538078146,0
2019-03-17,14,Gas,0.997997666994048,827
2019-03-17,14,Wind,0.002002333005951837,0
2019-03-17,15,Gas,0.8317251008394402,844
2019-03-17,15,Wind,0.16827489916055993,0
2019-03-17,16,Gas,0.08316929232378407,818
2019-03-17,16,Hydro,0.38581740078087606,0
2019-03-17,16,Other,0.039583333333333325,3954
2019-03-17,16,Wind,0.4914299735620066,0
2019-03-17,17,Gas,0.6653256080081319,898
2019-03-17,17,Hydro,0.07575757575757576,0
2019-03-17,17,Wind,0.2589168162342925,0
2019-03-17,18,Gas,0.9148607255462403,849
2019-03-17,18,Pumped Storage,0.08316915686784003,0
2019-03-17,18,Wind,0.001970117585919564,0
2019-03-17,19,Gas,0.9984452679090501,1040
2019-03-17,19,Wind,0.0015547320909497292,0
2019-03-17,20,Gas,0.9997061556406944,1095
2019-03-17,20,Wind,0.0002938443593055418,0
2019-03-17,21,Gas,0.6665213269956862,884
2019-03-17,21,Hydro,0.08318799366235292,0
2019-03-17,21,Pumped Storage,0.25,0
2019-03-17,21,Wind,0.00029067934196078305,0
2019-03-17,22,Gas,0.9992495929735307,845
2019-03-17,22,Wind,0.0007504070264692096,0
2019-03-17,23,Gas,0.75,860
2019-03-17,23,Pumped Storage Demand,0.25,0
2019-03-18,0,Gas,1.0,811
2019-03-18,1,Gas,0.08333333333333336,803
2019-03-18,1,Pumped Storage Demand,0.9163513346621237,0
2019-03-18,1,Wind,0.00031533200454290813,0
2019-03-18,2,Gas,0.9163641311637845,803
2019-03-18,2,Pumped Storage Demand,0.08333333333333333,0
2019-03-18,2,Wind,0.0003025355028822057,0
2019-03-18,3,Gas,0.9981109901381835,818
2019-03-18,3,Wind,0.001889009861816665,0
2019-03-18,4,Gas,0.9991182596595046,840
2019-03-18,4,Wind,0.0008817403404954752,0
2019-03-18,5,Gas,0.33333333333333337,820
2019-03-18,5,Pumped Storage,0.5833333333333334,0
2019-03-18,5,Pumped Storage Demand,0.08333333333333334,0
2019-03-18,6,Gas,0.25,851
2019-03-18,6,Pumped Storage,0.7497180034931318,0
2019-03-18,6,Wind,0.000281996506868228,0
2019-03-18,7,Gas,0.5823353817143876,1213
2019-03-18,7,Pumped Storage,0.4159538440817055,0
2019-03-18,7,Wind,0.0017107742039069724,0
2019-03-18,8,Gas,0.49999999999999994,1078
2019-03-18,8,Pumped Storage,0.49986294407440146,0
2019-03-18,8,Wind,0.0001370559255984859,0
2019-03-18,9,Gas,0.9166666666666667,867
2019-03-18,9,Pumped Storage,0.08333333333333334,0
2019-03-18,10,Gas,0.9166666666666666,858
2019-03-18,10,Pumped Storage,0.08333333333333333,0
2019-03-18,11,Gas,0.9996981082732233,827
2019-03-18,11,Wind,0.0003018917267767097,0
2019-03-18,12,Gas,0.8333333333333333,1002
2019-03-18,12,Pumped Storage Demand,0.16666666666666666,0
2019-03-18,13,Gas,0.9160436857588312,880
2019-03-18,13,Pumped Storage Demand,0.08333333333333334,0
2019-03-18,13,Wind,0.0006229809078355273,0
2019-03-18,14,Gas,0.9980984128519805,839
2019-03-18,14,Wind,0.0019015871480195967,0
2019-03-18,15,Gas,0.7485663616063031,816
2019-03-18,15,Pumped Storage Demand,0.2495221205354343,0
2019-03-18,15,Wind,0.001911517858262588,0
2019-03-18,16,Gas,0.9986993902747217,881
2019-03-18,16,Wind,0.0013006097252784387,0
2019-03-18,17,Gas,0.7491043358391014,852
2019-03-18,17,Pumped Storage,0.25,0
2019-03-18,17,Wind,0.0008956641608986042,0
2019-03-18,18,Gas,0.3333333333333334,850
2019-03-18,18,Other,0.08333333333333336,2048
2019-03-18,18,Pumped Storage,0.5833333333333335,0
2019-03-18,19,Gas,0.25,1264
2019-03-18,19,Pumped Storage,0.75,0
2019-03-18,20,Gas,0.33333333333333337,947
2019-03-18,20,Pumped Storage,0.6666666666666667,0
2019-03-18,21,Gas,0.5,872
2019-03-18,21,Pumped Storage,0.5,0
2019-03-18,22,Gas,1.0,827
2019-03-18,23,Gas,1.0,819
2019-03-19,0,Gas,1.0,842
2019-03-19,1,Gas,1.0,814
2019-03-19,2,Gas,0.8333333333333334,806
2019-03-19,2,Hydro,0.08333333333333334,0
2019-03-19,2,Pumped Storage Demand,0.08333333333333334,0
2019-03-19,3,Gas,1.0,814
2019-03-19,4,Gas,0.5,859
2019-03-19,4,Pumped Storage Demand,0.5,0
2019-03-19,5,Gas,0.7916666666666667,876
2019-03-19,5,Other,0.08333333333333333,2048
2019-03-19,5,Pumped Storage,0.125,0
2019-03-19,6,Gas,0.41666666666666674,1358
2019-03-19,6,Pumped Storage,0.5833333333333334,0
2019-03-19,7,Gas,0.41666666666666663,1188
2019-03-19,7,Pumped Storage,0.5833333333333333,0
2019-03-19,8,Gas,0.3749999999999999,1217
2019-03-19,8,Pumped Storage,0.625,0
2019-03-19,9,Gas,0.24999999999999994,1125
2019-03-19,9,Pumped Storage,0.75,0
